Date,Ticker,Close,High,Low,Open,Volume
2020-01-02,AAPL,72.62084197998047,72.68128882574726,71.37321819790198,71.62709199861638,135480400
2020-01-03,AAPL,71.91481018066406,72.67643886208242,71.6899497146884,71.84711001739942,146322800
2020-01-06,AAPL,72.48783111572266,72.52651796998927,70.78323356631405,71.0346944296656,118387200
2020-01-07,AAPL,72.14693450927734,72.75381577050801,71.9269071243437,72.49752175701711,108872000
2020-01-08,AAPL,73.3075180053711,73.60975223726805,71.84954036585081,71.84954036585081,132079200
2020-01-09,AAPL,74.86463928222656,75.05806626477451,74.03531021087177,74.28676381243083,170108400
2020-01-10,AAPL,75.03386688232422,75.59965578823589,74.5309524288927,75.09915419080262,140644800
2020-01-13,AAPL,76.63692474365234,76.66352519200935,75.23214067732687,75.35062150930146,121532000
2020-01-14,AAPL,75.60209655761719,76.78444070588084,75.47878997818663,76.57408680926149,161954400
2020-01-15,AAPL,75.27806854248047,76.28390474886808,74.84526714361999,75.40138244543428,121923600
2020-01-16,AAPL,76.22103881835938,76.33226630764163,75.45941017193344,75.82209118249474,108829200
2020-01-17,AAPL,77.06488800048828,77.06730085653118,76.16301849026416,76.4700857814728,137816400
2020-01-21,AAPL,76.54261779785156,77.13499233659138,76.40479724710379,76.69252476374683,110843200
2020-01-22,AAPL,76.81585693359375,77.3695447452734,76.72155630946642,77.02862363912672,101832400
2020-01-23,AAPL,77.18577575683594,77.26556233295065,76.32017294133449,76.86903492947071,104472000
2020-01-24,AAPL,76.96334838867188,78.17711850688946,76.77233427243553,77.43241654524255,146537600
2020-01-27,AAPL,74.70022583007812,75.38206074177405,73.71614926676186,74.96860632256451,161940000
2020-01-28,AAPL,76.81341552734375,76.98508246127517,75.48358524576821,75.5827189340282,162234000
2020-01-29,AAPL,78.42131042480469,79.26998640843951,77.70562191467835,78.44791087101221,216229200
2020-01-30,AAPL,78.30766296386719,78.36085647268922,77.06971298993307,77.50251438540494,126743200
2020-01-31,AAPL,74.83561706542969,78.01995284367814,74.54063615595594,77.59682491329659,199588400
2020-02-03,AAPL,74.6301040649414,75.79793402750128,73.07299252901737,73.57590710330668,173788400
2020-02-04,AAPL,77.09390258789062,77.28491667175436,75.83177225101083,76.23797325215806,136616400
2020-02-05,AAPL,77.7225570678711,78.52287271376575,77.11808861152979,78.22305134186004,118826800
2020-02-06,AAPL,78.63167572021484,78.63409595534088,77.43483255655748,77.99336084201738,105425600
2020-02-07,AAPL,77.56285858154297,78.37961468469555,77.07086561575886,78.12998293153962,117684000
2020-02-10,AAPL,77.93123626708984,77.93123626708984,76.06505957583339,76.14503551271558,109348800
2020-02-11,AAPL,77.4610595703125,78.500791189116,77.24293596960018,78.42808578763751,94323200
2020-02-12,AAPL,79.30059051513672,79.30543507665523,77.91185812540034,77.91185812540034,113730400
2020-02-13,AAPL,78.73587036132812,79.06305941279798,78.36748405379012,78.57106654450395,94747600
2020-02-14,AAPL,78.75527954101562,79.00491129587996,78.24631951175783,78.70437836069574,80113600
2020-02-18,AAPL,77.31321716308594,77.494988049833,76.24924802244713,76.43101890919421,152531200
2020-02-19,AAPL,78.43295288085938,78.66319904548014,77.55560626835327,77.55560626835327,93984000
2020-02-20,AAPL,77.62828826904297,78.68256095291854,77.12175425598554,78.19299399872004,100566000
2020-02-21,AAPL,75.87116241455078,77.66464101568167,75.25314438056381,77.22111592621015,129554000
2020-02-24,AAPL,72.26728057861328,73.72144817577714,70.09815168394451,72.04431235563099,222195200
2020-02-25,AAPL,69.8194351196289,73.32155861585304,69.34683505576753,72.93863104325503,230673600
2020-02-26,AAPL,70.92700958251953,72.19456142629366,69.43648955817032,69.44376009892217,198054800
2020-02-27,AAPL,66.2906494140625,69.31532061254289,66.15492769967031,68.12775191347185,320605600
2020-02-28,AAPL,66.25184631347656,67.47577466773187,62.13413237510461,62.34983736802518,426510000
2020-03-02,AAPL,72.41995239257812,73.05736355673497,67.30855537364073,68.41372189685545,341397200
2020-03-03,AAPL,70.11995697021484,73.67781826113942,69.26684065673096,73.59784230488941,319475600
